SalesID,SalesPersonName,Region,LeadsGenerated,Conversions,Revenue,Month,Email,PhoneNumber,Age,ExperienceYears,Team,JoiningDate,TargetAchieved,CustomerSatisfaction,CommissionEarned,LastLogin,FeedbackComments,SalesChannel,Certifications,Course ID
1277,Ruben Hall,West,63,30,3014.44,2022-01,sarah35@kim-ramirez.com,+1-149-292-6204x5145,40,1,Beta,2021-11-30,No,3,701.95,2025-01-02 11:12:47,Look drop pick car.,Online,None,CD03-ML
1278,Tanya Evans,North,71,17,6998.81,2022-05,rhonda12@porter.net,+1-068-454-1191,33,1,Beta,2022-05-22,No,10,777.08,2025-05-11 11:40:14,Eat war stand true live man bag.,Hybrid,Elite Trainer,CD06-CC
1279,David Luna,South,23,25,7377.55,2023-02,davidcruz@yahoo.com,+1-153-141-5537,48,19,Alpha,2023-01-28,No,10,769.13,2025-02-27 18:38:49,Dinner theory common simply draw amount safe evidence.,Offline,Elite Trainer,CD09-AT
1280,Charles Anderson,South,97,45,7613.3,2022-12,brandonwalker@howell-ward.com,8697049731,31,2,Beta,2022-01-28,No,2,240.93,2025-07-24 11:38:25,Thousand agency training agency live.,Online,Elite Trainer,CD08-CS
1281,Tina Salazar,West,70,15,2334.64,2024-03,zalexander@mitchell-hall.com,+1-915-947-0544,32,5,Gamma,2022-09-16,Yes,6,175.66,2025-03-05 06:13:45,Himself power staff one each per soon.,Offline,Certified Seller,CD03-ML
1282,Andrea Thomas,South,11,34,5693.42,2023-11,duncanmaria@moon.net,614-852-7657,40,10,Gamma,2023-07-24,Yes,8,578.34,2025-02-19 07:23:48,Time resource for stop cause career.,Online,Certified Seller,CD06-CC
1283,Dawn Baird,West,56,15,5471.74,2024-08,stephensmith@black.com,+1-127-490-1673,39,2,Beta,2024-04-05,Yes,7,843.45,2025-04-02 14:51:07,Prepare clearly have my administration goal matter.,Hybrid,None,CD09-AT
1284,Justin Sparks,West,22,3,6201.8,2022-01,larsonjonathan@hotmail.com,927-208-9894x29835,38,13,Gamma,2023-05-18,Yes,7,428.82,2025-04-05 22:06:11,Concern record floor television can whether understand look.,Online,Certified Seller,CD04-DA
1285,Amy Wells,West,76,49,4859.89,2022-05,jessicawilson@edwards.com,+1-752-970-8606,39,17,Beta,2022-08-16,No,9,826.69,2025-04-13 09:45:30,She ability study.,Hybrid,Elite Trainer,CD08-CS
1286,Erin Thompson,North,41,9,3258.31,2023-07,jimmyburgess@hahn-chan.com,001-638-322-0619x043,41,6,Gamma,2024-01-25,No,10,539.75,2025-01-10 21:40:14,Certainly management structure describe lead good.,Hybrid,Certified Seller,CD06-CC
1287,Mathew Coleman,East,62,27,8613.74,2024-02,tvargas@johnson-berry.biz,9065845819,50,0,Beta,2023-06-28,Yes,1,540.75,2025-04-06 13:04:48,Box learn article.,Offline,None,CD09-AT
1288,Christopher Lopez,Central,90,20,6014.63,2022-03,jamieking@goodwin.biz,8567814080,27,4,Beta,2023-05-26,Yes,6,512.64,2025-04-06 17:47:03,Remain want on personal item paper.,Offline,Certified Seller,CD09-AT
1289,Diana Watts DDS,Central,23,15,1106.26,2024-09,martin17@gmail.com,(926)078-3717x61717,30,17,Beta,2021-10-04,No,5,680.56,2025-01-21 20:11:41,People kid issue energy treat.,Online,None,CD06-CC
1290,Joel Christensen,East,51,18,4197.45,2022-08,erika26@jones.net,2438585624,46,18,Alpha,2021-05-27,Yes,9,118.94,2025-07-16 17:25:07,Evening evidence station economy strong technology.,Online,None,CD05-FS
1291,Mary Pierce,West,21,29,7637.29,2024-06,gmoss@gmail.com,+1-867-036-2434,25,11,Gamma,2022-08-27,No,5,458.26,2025-04-07 03:04:52,For pay education tax wrong.,Online,Elite Trainer,CD08-CS
1292,Dr. John Rosales,South,27,0,9586.62,2023-02,stephen80@martinez.com,934-841-2824,45,7,Alpha,2021-08-20,No,9,310.47,2025-02-02 07:27:01,Like miss speak itself much.,Hybrid,Certified Seller,CD09-AT
1293,Jeffrey Collins,Central,99,1,8213.43,2023-12,marianielsen@gmail.com,708-276-0848x2203,38,12,Beta,2021-11-22,Yes,10,677.45,2025-03-09 22:09:54,City health black do.,Hybrid,Certified Seller,CD06-CC
1294,Louis Chavez,East,58,26,6026.74,2023-11,bblack@ewing.com,+1-170-127-2498x5556,38,15,Gamma,2023-08-23,No,6,531.08,2025-05-27 03:57:45,Themselves finally girl event language family special.,Online,Elite Trainer,CD01-DS
1295,Mitchell Roberts,East,97,36,6097.48,2023-08,gibbskristina@yahoo.com,+1-031-700-3621x15002,50,4,Gamma,2024-05-21,Yes,2,227.64,2025-04-30 11:14:24,Identify significant action crime stuff artist.,Offline,Elite Trainer,CD06-CC
1296,Joseph Clark,West,99,38,4845.28,2022-05,jeremyblake@yahoo.com,661-080-0827x494,30,14,Alpha,2020-10-30,No,10,614.99,2025-07-25 13:24:31,Point marriage nor positive.,Hybrid,None,CD03-ML
1297,Holly Torres,East,83,13,6757.81,2024-03,jonesryan@gmail.com,(459)995-8740,41,8,Beta,2023-09-28,Yes,9,919.65,2025-05-09 17:06:12,War result type pressure agency.,Hybrid,None,CD05-FS
1298,Mary Lopez,Central,33,48,7655.61,2022-11,davidsnow@gmail.com,661-999-0347x31823,24,3,Alpha,2023-02-20,Yes,2,167.4,2025-06-15 07:45:58,International brother together behavior so.,Online,Certified Seller,CD06-CC
1299,John Chan,South,63,37,2643.74,2024-04,williamslaura@hotmail.com,081.804.7703,28,13,Alpha,2022-11-25,Yes,2,332.8,2025-01-06 07:55:31,Discuss late local card degree.,Hybrid,Elite Trainer,CD07-DO
1300,Laura Jenkins,North,86,31,8414.47,2023-11,bakercourtney@gmail.com,(681)058-5413x686,32,4,Alpha,2023-01-23,No,6,858.22,2025-06-15 20:17:41,Administration as choice.,Hybrid,Certified Seller,CD05-FS
1301,Emily Hodges,North,76,20,8922.2,2023-02,justintorres@gonzales-lowery.net,001-173-855-7729x08107,39,17,Gamma,2020-10-05,Yes,8,458.66,2025-06-30 08:12:15,Lose each physical drive.,Hybrid,Certified Seller,CD02-AI
1302,Derrick Small,South,97,4,2226.58,2024-12,avilalori@gmail.com,+1-973-602-5927x548,39,18,Beta,2021-02-14,No,8,207.8,2025-03-20 19:00:53,Dog yet rather exist whose piece.,Online,None,CD07-DO
1303,Jeffrey Russell,East,17,43,9489.51,2022-10,eugenedowns@yahoo.com,(331)462-9836x76685,40,18,Beta,2023-05-31,Yes,6,547.24,2025-02-08 20:06:23,Feeling none far prevent.,Offline,None,CD07-DO
1304,Kenneth Buckley,North,39,41,5841.54,2023-09,jennifer28@gmail.com,(540)334-1446x09034,45,16,Gamma,2022-06-11,Yes,8,489.5,2025-03-11 00:26:03,Their Congress three baby.,Offline,Certified Seller,CD02-AI
1305,Don Price,East,40,30,8533.62,2022-08,austin45@hotmail.com,939-121-3028x4907,25,20,Alpha,2020-08-30,Yes,5,701.88,2025-04-07 13:10:26,Management some politics woman whatever throw development.,Online,Elite Trainer,CD08-CS
1306,Tony Mitchell,Central,22,6,4360.01,2023-02,jenniferhumphrey@bell.com,680-402-9914x75831,42,14,Gamma,2020-10-03,Yes,4,485.06,2025-07-04 02:15:57,Be prove how force.,Offline,None,CD04-DA
1307,William Moon,Central,12,21,6454.99,2022-04,amandacummings@hotmail.com,001-553-066-6756x79427,28,6,Gamma,2020-10-21,No,1,382.8,2025-02-15 08:06:37,Over man final today avoid.,Online,Elite Trainer,CD08-CS
1308,Nicole Wright,Central,11,9,2316.56,2023-07,tammyreyes@hotmail.com,396-374-7705x148,28,6,Beta,2022-06-01,Yes,10,826.29,2025-06-28 17:08:05,What go maintain stock must huge fish.,Offline,Certified Seller,CD07-DO
1309,Shane Montgomery,North,52,50,6820.61,2023-06,llopez@acosta.org,+1-679-512-6286x92153,30,5,Beta,2022-10-21,Yes,2,770.35,2025-04-08 11:00:21,Quality say she artist police experience.,Online,None,CD07-DO
1310,Maria Moore,West,59,12,4852.57,2022-10,loridavis@yahoo.com,(926)312-1887x10941,22,9,Alpha,2022-07-12,No,1,165.46,2025-01-03 07:44:31,Red entire what only herself.,Hybrid,Elite Trainer,CD02-AI
1311,Janice Orr,Central,69,48,5608.59,2024-11,xrobinson@boyd.com,001-135-214-8955x120,33,8,Alpha,2024-04-04,No,6,709.84,2025-07-25 08:46:24,Evening school raise western range party onto prepare.,Offline,None,CD09-AT
1312,Renee Parsons,East,99,30,8375.21,2024-08,christopher32@gmail.com,+1-192-133-3688x9686,31,19,Beta,2021-07-18,Yes,9,880.75,2025-04-14 14:46:43,Go scene walk.,Offline,Certified Seller,CD05-FS
1313,Nicole Richard,Central,43,6,7317.56,2023-10,qnicholson@wright-kelley.com,661-832-2366x7976,43,12,Alpha,2021-04-05,No,5,675.57,2025-04-05 23:09:05,Maybe east race major else front argue.,Online,None,CD07-DO
1314,Kevin Poole,West,27,35,4846.14,2022-06,keithlopez@richardson.biz,001-546-229-1690,46,4,Beta,2020-08-01,Yes,4,658.72,2025-05-14 12:48:08,Personal result water according painting if decide age.,Online,None,CD02-AI
1315,Kim Frye,Central,16,35,2701.36,2023-06,danielle51@hotmail.com,001-981-838-8044x34055,22,1,Alpha,2024-01-25,No,5,147.15,2025-04-27 18:45:18,Drive practice consumer painting.,Online,Elite Trainer,CD07-DO
1316,Lindsay Reese,Central,34,21,6240.41,2022-03,diane26@gmail.com,163.348.1814,27,4,Alpha,2021-02-18,No,1,978.49,2025-03-14 15:56:33,Player sister line probably receive ten kind.,Offline,Certified Seller,CD04-DA
1317,Christopher Jones,West,98,41,9124.68,2022-03,matthew20@yahoo.com,384.185.7616x85684,34,10,Alpha,2020-09-13,Yes,4,590.49,2025-04-11 06:55:55,Choose paper just pull hold energy.,Online,Elite Trainer,CD06-CC
1318,Denise Macdonald,North,28,11,2355.45,2022-12,kenneth41@hotmail.com,6743221828,41,17,Alpha,2023-02-20,Yes,1,738.82,2025-04-24 09:20:46,Building owner computer financial.,Offline,None,CD07-DO
1319,Scott Joseph,South,48,49,6742.28,2024-01,meghanhopkins@garza.net,(659)288-9437x7484,50,2,Alpha,2021-07-12,No,6,945.99,2025-05-27 16:54:01,Food fight remain attorney.,Hybrid,Certified Seller,CD07-DO
1320,Katherine Travis,North,13,30,1688.84,2022-08,phillipstracy@gmail.com,625.969.4317,50,9,Gamma,2023-01-05,Yes,4,731.97,2025-04-03 04:32:44,Address trade hand adult call effect firm.,Offline,Elite Trainer,CD02-AI
1321,Ronnie Arnold,East,82,32,8578.73,2023-06,cindy45@gmail.com,543.750.7154,23,8,Gamma,2021-12-26,Yes,6,115.44,2025-07-22 00:33:43,Music break claim.,Online,Elite Trainer,CD01-DS
1322,Michelle Flowers,Central,21,0,6546.55,2022-02,john11@gomez.biz,517.818.1735x136,23,10,Gamma,2024-06-11,Yes,9,428.48,2025-06-17 20:40:47,Sit need behind those not whether.,Offline,Elite Trainer,CD07-DO
1323,Meghan Taylor,West,33,2,4179.74,2022-01,websteremily@gmail.com,001-541-974-9630,22,7,Gamma,2024-07-25,No,1,865.14,2025-04-27 02:27:24,Crime message only former moment decade which.,Offline,Elite Trainer,CD04-DA
1324,Michael Morrison,South,31,2,5442.45,2024-05,cory49@yahoo.com,013.748.8551x11842,43,9,Beta,2022-02-25,Yes,7,884.82,2025-07-03 21:28:36,Approach good dark around.,Online,Elite Trainer,CD04-DA
1325,Katie King,North,64,4,5660.65,2024-11,vbanks@gmail.com,109.300.8293,45,7,Alpha,2023-09-07,No,1,947.35,2025-02-07 11:16:28,Short act him necessary.,Offline,Elite Trainer,CD09-AT
1326,Wendy Robinson,West,76,9,2646.43,2023-03,bryanbrown@yahoo.com,(403)687-9789,47,11,Beta,2022-04-07,No,8,443.82,2025-05-15 04:30:59,Mission they necessary expert.,Online,Certified Seller,CD02-AI
1327,Richard Higgins,West,37,30,8334.54,2024-05,combskayla@yahoo.com,4826607089,29,7,Gamma,2021-09-25,Yes,5,918.47,2025-04-27 09:52:20,Evidence media value see management way.,Online,Certified Seller,CD04-DA
1328,Marcus Perez,North,31,24,5632.34,2022-03,anthonyavila@yahoo.com,(014)516-1270x699,50,2,Beta,2022-05-20,Yes,1,957.68,2025-02-13 18:04:21,Lay ability exactly choose customer table most.,Hybrid,Elite Trainer,CD01-DS
1329,Melissa Hayes,East,64,45,8833.21,2023-02,jeremiah52@hotmail.com,+1-445-602-9999x4252,22,0,Alpha,2021-06-09,Yes,9,147.35,2025-04-23 10:57:06,Security those low hotel happen.,Offline,Certified Seller,CD01-DS
1330,Danny Fletcher,Central,94,19,9066.76,2022-08,melanie00@gmail.com,116.565.4792x4969,39,5,Gamma,2021-10-16,Yes,7,699.2,2025-07-07 00:34:09,Model compare generation others magazine.,Hybrid,None,CD01-DS
1331,Andrea Johns,South,64,5,5126.09,2022-01,melindadaniels@leach-peterson.info,034-364-3282x898,30,10,Gamma,2023-10-30,No,1,404.14,2025-01-24 23:45:43,Pull fact laugh hour most commercial factor.,Offline,Certified Seller,CD02-AI
1332,Maria Paul,West,54,21,4039.47,2022-06,ngarner@hotmail.com,192.851.3929,33,6,Alpha,2023-07-11,Yes,10,715.65,2025-03-27 21:34:29,Front interview upon energy fire wife west.,Offline,None,CD09-AT
1333,Laura Phillips,North,51,26,8785.97,2023-09,colliermelinda@hotmail.com,896-575-7674x148,31,19,Beta,2022-12-12,Yes,9,799.82,2025-07-08 23:48:42,Forward decide source low black.,Hybrid,None,CD02-AI
1334,Michael Smith,Central,70,25,1660.41,2022-10,qking@reese-sweeney.net,088.656.8710x257,36,13,Gamma,2022-01-09,No,9,811.35,2025-04-29 11:20:19,Father too president these.,Online,Certified Seller,CD05-FS
1335,Sabrina Alexander,Central,62,20,8373.19,2023-04,comptonbailey@jacobs-sanchez.info,(144)480-9606x233,33,16,Gamma,2023-06-25,Yes,10,179.73,2025-06-08 09:14:32,State meet hear benefit machine body.,Online,Elite Trainer,CD08-CS
1336,Monique Castro,South,34,0,7988.87,2023-05,mannkeith@diaz.com,257.918.3536x68162,29,6,Beta,2021-12-28,Yes,3,894.6,2025-05-31 20:17:11,True TV speak want event her.,Online,Elite Trainer,CD04-DA
1337,James Smith,East,92,41,7613.69,2023-07,ndiaz@brewer-rodriguez.com,355.136.8866x6851,39,5,Gamma,2024-05-21,No,6,792.23,2025-05-23 10:47:54,More again foot between environment adult reduce.,Online,Elite Trainer,CD03-ML
1338,Charles Freeman,West,92,50,5759.36,2024-05,wrose@hill.com,596-610-0346,36,0,Alpha,2022-06-27,Yes,10,238.42,2025-05-09 15:52:22,Yes situation type change me.,Offline,None,CD06-CC
1339,Sierra Williams,West,80,23,8508.03,2024-09,hmoreno@hotmail.com,+1-471-804-1957x0852,41,8,Alpha,2022-04-03,Yes,10,290.05,2025-02-07 15:32:17,Result institution between news.,Online,None,CD09-AT
1340,Aaron Floyd,Central,81,43,9881.55,2023-12,bradley17@gonzalez.com,001-587-310-8207x12224,42,18,Gamma,2023-03-28,Yes,3,168.61,2025-02-18 15:18:07,Baby task large factor.,Hybrid,Certified Seller,CD06-CC
1341,Samantha Gutierrez,North,86,39,2318.77,2022-05,taylorjanet@fox.com,001-085-769-6154x246,26,7,Beta,2020-08-30,No,10,327.8,2025-07-18 23:22:23,Red concern form step upon.,Hybrid,Certified Seller,CD06-CC
1342,Bill Allison,East,45,45,5130.82,2024-09,xreid@yahoo.com,(099)848-5528x91702,28,9,Alpha,2022-05-04,No,4,863.56,2025-05-13 00:47:26,Site explain either act save away.,Online,None,CD01-DS
1343,James Alvarado,Central,48,38,8207.76,2024-08,brianna50@hotmail.com,913-585-3205x1184,36,6,Beta,2023-01-05,Yes,8,713.53,2025-01-24 13:26:08,Couple father positive oil garden town simple responsibility.,Hybrid,Certified Seller,CD02-AI
1344,Julie Johnson,West,37,11,6377.25,2022-09,mark97@james.net,350-750-5547,39,18,Alpha,2023-10-01,No,10,358.32,2025-01-22 21:16:35,Finally tough kitchen onto figure where.,Hybrid,Elite Trainer,CD06-CC
1345,John Mckay,West,94,21,4845.57,2022-04,hermanchristina@hotmail.com,(853)947-3580,28,10,Alpha,2021-03-18,Yes,7,670.6,2025-02-07 05:05:25,Seem keep window name painting dinner appear onto.,Hybrid,Certified Seller,CD02-AI
1346,Andrew Avery,South,76,46,7144.08,2023-04,adamsmelanie@hotmail.com,560-582-8276x996,42,14,Beta,2023-12-16,Yes,8,580.13,2025-06-01 22:34:57,Teach bag mother message along.,Hybrid,Elite Trainer,CD08-CS
1347,Carla Horne,South,100,6,5416.86,2022-09,hendersonjo@gmail.com,(495)410-9660x6391,22,14,Alpha,2024-02-11,No,1,465.97,2025-06-18 14:02:08,Church view view.,Hybrid,None,CD05-FS
1348,Timothy Chavez,Central,44,0,7913.8,2023-07,rhondanguyen@hotmail.com,(175)353-8644,25,6,Alpha,2022-12-30,Yes,4,822.91,2025-01-13 04:12:40,Both money several free sell long bill.,Online,Elite Trainer,CD02-AI
1349,Donna Mcmillan,South,48,42,9094.89,2024-06,allenjoseph@yahoo.com,(788)374-0246,33,10,Beta,2022-04-17,Yes,1,734.73,2025-05-19 00:27:12,Here land wife several radio.,Offline,Certified Seller,CD08-CS
1350,Brandon Butler,Central,92,21,1062.13,2022-12,duanewalker@simpson.com,(951)964-1086x7746,33,12,Beta,2022-05-20,Yes,5,906.69,2025-05-19 18:03:31,Any affect serious question TV pick form test.,Hybrid,Elite Trainer,CD07-DO
1351,Mary Wright,Central,63,32,8721.31,2024-07,jordan38@gmail.com,(611)209-7001x28808,41,16,Alpha,2023-11-24,Yes,2,372.88,2025-01-01 23:00:50,Fine control which identify born.,Offline,Elite Trainer,CD08-CS
1352,Amy Kramer,North,68,25,3182.5,2022-07,pamela97@yahoo.com,745-925-0516x9799,38,3,Alpha,2021-06-25,No,7,952.16,2025-03-09 10:33:31,More surface eye anyone step weight answer.,Offline,Certified Seller,CD09-AT
1353,Rhonda Garcia,West,85,32,6514.24,2022-10,tlong@caldwell-hall.org,7410828172,47,2,Gamma,2022-04-22,Yes,8,124.16,2025-06-21 19:14:43,Pm education question general.,Offline,Certified Seller,CD07-DO
1354,Tamara Hampton,Central,83,7,9934.73,2024-07,chapmantimothy@gmail.com,(089)203-7493x178,44,11,Gamma,2021-11-27,No,3,478.92,2025-04-21 06:32:11,Charge station break set nature price.,Offline,None,CD01-DS
1355,Kyle Roberts,North,63,44,3741.39,2022-09,philip52@pena.com,001-681-923-8159x57569,25,2,Alpha,2021-11-28,No,10,490.34,2025-05-19 07:20:55,Fight guy speak season effort item human dark.,Offline,Certified Seller,CD07-DO
1356,Robert Wheeler,South,63,26,9121.14,2023-11,melissa81@foster-russell.com,(696)839-1769x3550,27,1,Alpha,2021-12-04,No,6,584.14,2025-05-12 18:06:21,Activity not mission wear probably.,Online,None,CD02-AI
1357,Colin Mcguire,West,78,37,7441.89,2023-09,juliatravis@yahoo.com,700-950-7642,46,10,Alpha,2024-06-18,Yes,2,863.25,2025-01-07 18:47:14,Order often position success collection imagine car.,Offline,Certified Seller,CD06-CC
1358,Christy Clark,North,30,18,9833.72,2022-06,seanmorales@yahoo.com,0718246542,25,3,Alpha,2023-10-31,Yes,5,775.1,2025-01-04 04:02:51,Local determine full.,Offline,Certified Seller,CD08-CS
1359,Mary Ryan,West,18,15,6756.75,2022-08,andrewgordon@brown-tapia.com,425-682-9855x6527,22,7,Gamma,2023-07-30,Yes,6,259.82,2025-06-21 17:37:54,Guy mission matter area huge show notice.,Offline,Certified Seller,CD08-CS
1360,Kathryn Taylor,West,77,11,9232.78,2023-08,huffmanwhitney@yahoo.com,390-534-2409x162,42,17,Gamma,2021-11-29,Yes,5,536.7,2025-07-15 02:59:14,Blue leave foot the.,Offline,None,CD05-FS
1361,Matthew Hall,Central,88,16,6253.78,2024-06,youngdebra@campbell.biz,367.471.5542x283,34,8,Beta,2021-05-15,Yes,2,395.8,2025-07-15 18:45:41,Agreement begin later data office.,Online,Certified Seller,CD07-DO
1362,John Clark,North,46,1,7415.27,2024-06,nelsonrebecca@yahoo.com,(438)209-8365x3483,26,9,Gamma,2020-10-25,No,4,862.13,2025-05-15 13:22:15,Audience keep career four save.,Hybrid,Elite Trainer,CD04-DA
1363,Kristin Harris DDS,Central,36,20,5517.74,2024-04,michael07@gmail.com,186-063-2148,38,17,Gamma,2023-09-29,No,5,828.17,2025-06-10 10:39:50,Usually believe role yet later middle turn expect.,Online,Certified Seller,CD08-CS
1364,Sandra Franco PhD,North,56,49,9988.15,2023-08,vscott@wright-reid.org,304-425-1780,31,0,Beta,2023-07-18,No,2,717.66,2025-03-28 14:51:34,Professional detail movement gas western might important.,Offline,Elite Trainer,CD07-DO
1365,Andrew Vargas,North,14,50,9782.7,2022-09,fbullock@garcia-potter.com,(313)652-2212x81214,27,11,Alpha,2020-10-18,Yes,10,266.29,2025-06-15 18:22:10,Hear school information relate although.,Online,None,CD09-AT
1366,Anthony Zamora,North,15,11,3735.35,2022-04,garcialauren@gates.com,869-812-0396,32,15,Beta,2020-10-30,No,6,679.22,2025-05-25 08:42:13,Leg war conference fill.,Offline,None,CD08-CS
1367,William Diaz,West,84,42,1332.25,2023-11,dcollins@suarez-taylor.com,036.821.7334x8180,46,12,Alpha,2022-08-22,Yes,1,462.77,2025-02-04 04:19:42,Middle speech program site.,Online,Elite Trainer,CD05-FS
1368,Christine Thompson,East,19,17,1559.07,2023-03,amberjohnson@harris.com,(336)720-2611,30,9,Beta,2024-03-31,Yes,1,409.1,2025-07-12 20:45:49,American participant player throughout.,Online,Certified Seller,CD05-FS
1369,Edward Nelson,North,99,20,5002.05,2024-02,anthonywalsh@anderson.info,3423771275,27,16,Gamma,2023-08-05,Yes,3,466.37,2025-04-20 03:13:49,Interview fire statement hope goal wish.,Hybrid,Certified Seller,CD08-CS
1370,Grace Harrington,North,12,3,8291.2,2023-07,christopher41@gmail.com,+1-335-351-3483x39753,36,10,Beta,2021-05-15,No,10,244.88,2025-02-27 06:45:18,Everybody rule beyond serve sea.,Hybrid,Certified Seller,CD02-AI
1371,Michael Strickland,East,91,37,3275.85,2022-05,huynhmichael@lewis.biz,001-924-533-6606,41,17,Gamma,2022-03-11,Yes,8,311.58,2025-06-20 08:36:10,Especially serious travel off free anyone stay.,Online,Elite Trainer,CD08-CS
1372,Robert French,West,97,30,3651.21,2022-08,davidpalmer@yahoo.com,769.265.8123x963,45,17,Beta,2023-07-16,No,7,900.42,2025-02-05 21:06:32,Rate senior various fish.,Hybrid,None,CD09-AT
1373,Joseph Fowler,East,25,10,6913.77,2023-11,charlestaylor@hotmail.com,(034)856-2533x870,43,6,Beta,2021-04-14,Yes,4,685.26,2025-07-14 17:01:36,Camera turn defense reflect author student.,Offline,None,CD02-AI
1374,Dustin Mckenzie,East,32,5,7634.89,2023-02,ahardin@johnson.com,414-491-6311x80531,28,6,Beta,2021-03-07,Yes,5,581.36,2025-01-29 18:20:22,Dog husband especially price husband nature.,Offline,Elite Trainer,CD02-AI
1375,Lauren Shields,North,20,15,8068.88,2024-01,richardcross@davis.com,+1-267-627-3064x0648,40,20,Beta,2022-03-06,Yes,9,252.81,2025-07-23 09:48:32,Ahead where threat any significant together friend.,Online,None,CD02-AI
1376,Patricia Ortiz,East,76,43,5204.03,2022-09,wesley31@hotmail.com,800-609-7109x31153,26,0,Alpha,2024-06-13,No,7,882.92,2025-05-28 12:37:28,Be ago everybody I.,Offline,Certified Seller,CD07-DO
1377,Matthew Jones,West,72,22,6769.1,2022-07,aholden@hotmail.com,541-715-2574,29,16,Beta,2023-08-07,No,10,538.64,2025-07-28 21:25:02,Fly it forget travel along require.,Hybrid,None,CD08-CS
